package_name,version,true_label,predicted_label,malicious_probability,benign_probability,correctly_classified,risk_level
rms-interval,0.0.1,0,0,5.5855086e-05,0.9999441,True,Low
swimbundle-utils,4.8.1,0,0,5.5818986e-05,0.9999442,True,Low
minimal-snowplow-tracker,0.0.2,0,0,5.5805627e-05,0.9999442,True,Low
pydoe,0.3.8,0,0,5.580238e-05,0.9999442,True,Low
doxg,0.4.4,0,0,5.5791843e-05,0.9999442,True,Low
pochi,0.0.6,0,0,5.5773973e-05,0.9999442,True,Low
stups-tokens,1.1.19,0,0,5.576631e-05,0.9999442,True,Low
pyrect,0.2.0,0,0,5.5764507e-05,0.9999442,True,Low
rms-tabulation,0.0.1,0,0,5.5754295e-05,0.9999442,True,Low
pandas-access,0.0.1,0,0,5.5743716e-05,0.9999442,True,Low
seqerakit,0.4.0,0,0,5.5719644e-05,0.9999443,True,Low
lagran-admin-panel,0.1,0,0,5.5655808e-05,0.9999443,True,Low
xmask,0.3.5,0,0,5.556862e-05,0.99994445,True,Low
pyetg1510,0.1.1,0,0,5.5551776e-05,0.99994445,True,Low
numderivax,0.0.1rc44.post1,0,0,5.553885e-05,0.99994445,True,Low
htmlmin,0.1.12,0,0,5.5473643e-05,0.99994457,True,Low
drf-writable-nested,0.7.0,0,0,5.5357115e-05,0.9999447,True,Low
ansiwrap,0.8.4,0,0,5.531263e-05,0.9999447,True,Low
atap_corpus,0.1.2,0,0,5.5298176e-05,0.9999447,True,Low
sagemaker-kernel-wrapper,0.0.2,0,0,5.5277564e-05,0.9999447,True,Low
umap-learn,0.5.4,0,0,5.5254583e-05,0.9999447,True,Low
rocket-abluus,1.0.0,0,0,5.5233777e-05,0.9999448,True,Low
rest-agent,1.0.2,0,0,5.5233515e-05,0.9999448,True,Low
mailjet-rest,1.3.4,0,0,5.5130007e-05,0.9999449,True,Low
cerberus,1.3.5,0,0,5.507094e-05,0.9999449,True,Low
logstash-formatter,0.5.17,0,0,5.506622e-05,0.9999449,True,Low
wikipedia,1.4.0,0,0,5.4966746e-05,0.99994504,True,Low
setuptools-git-versioning,1.13.5,0,0,5.4902568e-05,0.99994504,True,Low
pyhumps,3.8.0,0,0,5.4748547e-05,0.9999453,True,Low
pytoolkit928,0.0.7,0,0,5.4734086e-05,0.9999453,True,Low
table-transformer,1.0.3,0,0,5.4627504e-05,0.9999454,True,Low
raydbg,0.1.0,0,0,5.460594e-05,0.9999454,True,Low
kysy,2023.10.21,0,0,5.452248e-05,0.9999455,True,Low
ragelo,0.0.3,0,0,5.4507873e-05,0.9999455,True,Low
gs-peer-connection,0.0.31.54,0,0,5.4368276e-05,0.99994564,True,Low
hnswlib,0.7.0,0,0,5.432375e-05,0.99994564,True,Low
funread,0.3.0,0,0,5.4284348e-05,0.99994576,True,Low
sharepy,2.0.0,0,0,5.427001e-05,0.99994576,True,Low
klay-beam,0.11.0,0,0,5.4220243e-05,0.99994576,True,Low
patch,1.16,0,0,5.4080763e-05,0.9999459,True,Low
pypath-common,0.0.2,0,0,5.4043598e-05,0.999946,True,Low
starkbank-ecdsa,2.2.0,0,0,5.3966494e-05,0.999946,True,Low
kt-legacy,1.0.5,0,0,5.3857708e-05,0.9999461,True,Low
candore,1.0.1,0,0,5.378591e-05,0.99994624,True,Low
qrdocumentindexer,0.1.0,0,0,5.369894e-05,0.99994636,True,Low
chadhmm,0.2.2,0,0,5.3683627e-05,0.99994636,True,Low
azure-mgmt-datalake-nspkg,3.0.1,0,0,5.362131e-05,0.99994636,True,Low
pymeta3,0.5.1,0,0,5.3552783e-05,0.9999465,True,Low
repec,0.0.1rc3,0,0,5.352608e-05,0.9999465,True,Low
boxedfactory,0.0.15,0,0,5.3519903e-05,0.9999465,True,Low
eessi-testsuite,0.1.0,0,0,5.3475007e-05,0.9999465,True,Low
boids-utils,1.0.2,0,0,5.3358766e-05,0.9999466,True,Low
requests-oauth,0.4.1,0,0,5.3225e-05,0.9999467,True,Low
slack-webhook,1.0.7,0,0,5.3095533e-05,0.99994695,True,Low
asynckivy-ext-queue,0.1.0,0,0,5.3072246e-05,0.99994695,True,Low
ipfs-car-decoder,0.1.1,0,0,5.3057265e-05,0.99994695,True,Low
sqlglot-aidb,0.0.3,0,0,5.303369e-05,0.99994695,True,Low
dbgym,0.1.2,0,0,5.3019736e-05,0.99994695,True,Low
kfp-pipeline-spec,0.2.2,0,0,5.3011187e-05,0.99994695,True,Low
xango,0.1.6,0,0,5.290665e-05,0.9999471,True,Low
wingspan-benefits,0.2.0,0,0,5.2895804e-05,0.9999471,True,Low
ca-pwt,0.0.1,0,0,5.276904e-05,0.9999472,True,Low
monitor-msg-tools,0.0.2,0,0,5.2703617e-05,0.9999473,True,Low
zelfred,0.1.3,0,0,5.2687486e-05,0.9999473,True,Low
pu-xu,2023.10.1.2,0,0,5.2663523e-05,0.9999473,True,Low
djangorestframework-jwt,1.11.0,0,0,5.2614487e-05,0.9999474,True,Low
mdutils,1.6.0,0,0,5.2527997e-05,0.9999474,True,Low
json-flatten,0.3,0,0,5.2519634e-05,0.9999474,True,Low
psrc,0.0.2,0,0,5.250171e-05,0.99994755,True,Low
gap-ex-sar-forex-next3,2.5,0,0,5.2468877e-05,0.99994755,True,Low
alpyperl,0.0.18,0,0,5.2366257e-05,0.99994767,True,Low
kt2,0.0.3a0,0,0,5.224938e-05,0.9999478,True,Low
robotframework-assertion-engine,2.0.0,0,0,5.2188127e-05,0.9999478,True,Low
robotframework-assertion-engine,2.0.0,0,0,5.205353e-05,0.9999479,True,Low
pesto-pitch,0.1.0,0,0,5.2025895e-05,0.999948,True,Low
pyhs2,0.6.0,0,0,5.2022715e-05,0.999948,True,Low
robotframework-httpctrl,0.3.1,0,0,5.1991818e-05,0.999948,True,Low
utils,1.0.1,0,0,5.195563e-05,0.999948,True,Low
niyofetch,1.0.0,0,0,5.1923733e-05,0.999948,True,Low
jupyter-telemetry,0.1.0,0,0,5.1852585e-05,0.99994814,True,Low
opswork,0.7.1,0,0,5.1833846e-05,0.99994814,True,Low
absbox,0.21.15,0,0,5.1802665e-05,0.99994814,True,Low
alfredcmd,0.1.7,0,0,5.1786225e-05,0.99994826,True,Low
render-engine-fontawesome,2023.10.3a3,0,0,5.1772146e-05,0.99994826,True,Low
gcloud-aio-bigquery,7.0.0,0,0,5.1760544e-05,0.99994826,True,Low
rms-interval,0.0.1,0,0,5.1751216e-05,0.99994826,True,Low
square-logger,1.0.0,0,0,5.1717027e-05,0.99994826,True,Low
lymphaticdb,0.0.5,0,0,5.1699324e-05,0.99994826,True,Low
gms,0.2.0,0,0,5.1658517e-05,0.9999484,True,Low
transform,1.4.3,0,0,5.1568393e-05,0.9999484,True,Low
phylo2vec,0.1.1,0,0,5.1533643e-05,0.9999485,True,Low
redstat,1.0.0,0,0,5.1259754e-05,0.99994874,True,Low
dtaianomaly,0.1.0,0,0,5.1256724e-05,0.99994874,True,Low
mkt-retv,1.363,0,0,5.1139006e-05,0.99994886,True,Low
noterecognition,0.1.0,0,0,5.111731e-05,0.99994886,True,Low
azure-cosmosdb-nspkg,2.0.2,0,0,5.105325e-05,0.999949,True,Low
azure-nspkg,3.0.2,0,0,5.1049068e-05,0.999949,True,Low
agate-sql,0.7.0,0,0,5.0980758e-05,0.999949,True,Low
chainbase-lib,0.0.3,0,0,5.0978666e-05,0.999949,True,Low
pycosat,0.6.6,0,0,5.0951745e-05,0.9999491,True,Low
pyfortimanager,1.0.2,0,0,5.0926337e-05,0.9999491,True,Low
adala,0.0.1,0,0,5.0492523e-05,0.99994946,True,Low
mkt-retv,1.377,0,0,5.0319097e-05,0.9999497,True,Low
deep-merge,0.0.4,0,0,5.025512e-05,0.9999497,True,Low
gratiosa,0.0.3,0,0,5.0111266e-05,0.99994993,True,Low
markdown-inline-graphviz-extension,1.1.2,0,0,5.0081075e-05,0.99994993,True,Low
msscrawler,1.0.4,0,0,5.005047e-05,0.99994993,True,Low
lymphaticdb,0.0.5,0,0,4.995439e-05,0.99995005,True,Low
slcwindinversion,2023.10.post3,0,0,4.9821752e-05,0.9999502,True,Low
user-agent,0.1.10,0,0,4.9730705e-05,0.9999503,True,Low
deltacodeproject,0.7.32.3,0,0,4.9716484e-05,0.9999503,True,Low
strip-hints,0.1.10,0,0,4.9696333e-05,0.9999503,True,Low
pluginbase,1.0.1,0,0,4.9671886e-05,0.9999503,True,Low
simplekml,1.3.6,0,0,4.9661798e-05,0.9999503,True,Low
dora-base,0.1.0,0,0,4.9653274e-05,0.9999503,True,Low
sphinx-yaml-table,0.1.1,0,0,4.9590435e-05,0.9999504,True,Low
pamm,0.0.5,0,0,4.9505667e-05,0.9999505,True,Low
lxml2pandas,0.11,0,0,4.9428112e-05,0.9999505,True,Low
natural-computing,0.6.0,0,0,4.9220587e-05,0.99995077,True,Low
pydmtools,0.1.1,0,0,4.920106e-05,0.99995077,True,Low
natural-computing,0.6.0,0,0,4.91657e-05,0.9999509,True,Low
zhmiscellany,1.2.5,0,0,4.9078706e-05,0.9999509,True,Low
check-system,0.0.1b1,0,0,4.9066166e-05,0.9999509,True,Low
adafruit-circuitpython-husb238,1.0.0,0,0,4.902562e-05,0.999951,True,Low
pyfolio-tej,0.0.2,0,0,4.899589e-05,0.999951,True,Low
simple-github,0.1.2,0,0,4.8985567e-05,0.999951,True,Low
mkt-retv,1.373,0,0,4.898024e-05,0.999951,True,Low
cached-property,1.5.2,0,0,4.8945687e-05,0.999951,True,Low
edtf2,5.0.0,0,0,4.887745e-05,0.9999511,True,Low
timeout-decorator,0.5.0,0,0,4.8824528e-05,0.9999511,True,Low
splicekit,0.4.9,0,0,4.876478e-05,0.99995124,True,Low
radarpipeline,2.0.1,0,0,4.869837e-05,0.99995124,True,Low
drf-attachments,0.3.0,0,0,4.868607e-05,0.99995136,True,Low
rms-julian,0.0.5,0,0,4.860669e-05,0.99995136,True,Low
sasl,0.3.1,0,0,4.8601916e-05,0.99995136,True,Low
monistode-assembler,0.1.7,0,0,4.8548096e-05,0.9999515,True,Low
records,0.5.3,0,0,4.844977e-05,0.9999516,True,Low
alarmageddon,1.1.2,0,0,4.8435726e-05,0.9999516,True,Low
backports-shutil-get-terminal-size,1.0.0,0,0,4.837756e-05,0.9999516,True,Low
qckit,0.0.1,0,0,4.836792e-05,0.9999516,True,Low
cloud-tpu-diagnostics,0.1.2,0,0,4.8355694e-05,0.9999516,True,Low
c7n-mailer,0.6.31,0,0,4.8265396e-05,0.9999517,True,Low
pyspark-test,0.2.0,0,0,4.815304e-05,0.99995184,True,Low
azure-identity-broker,1.0.0b1,0,0,4.8018544e-05,0.99995196,True,Low
sphinx-query-param-ref,0.0.1,0,0,4.801584e-05,0.99995196,True,Low
upyt,0.0.1,0,0,4.7983427e-05,0.99995196,True,Low
statsig,0.21.0,0,0,4.7970716e-05,0.9999521,True,Low
bugzilla2fedmsg-schema,1.0.0,0,0,4.7961566e-05,0.9999521,True,Low
spark-testing-base,0.11.1,0,0,4.7953607e-05,0.9999521,True,Low
robin-sd-download,0.3.8,0,0,4.76491e-05,0.9999523,True,Low
splicekit,0.4.9,0,0,4.7458278e-05,0.99995255,True,Low
atsphinx-sqlite3fts,0.1.3,0,0,4.7419057e-05,0.99995255,True,Low
pyhdfe,0.2.0,0,0,4.7388447e-05,0.99995255,True,Low
pywhlobf,23.1.0,0,0,4.7320213e-05,0.9999527,True,Low
pywhlobf,23.1.0,0,0,4.7319718e-05,0.9999527,True,Low
aa-ma-securegroups,0.6.1,0,0,4.7306137e-05,0.9999527,True,Low
redeval,0.1.0,0,0,4.7222664e-05,0.9999528,True,Low
jinja2-time,0.2.0,0,0,4.709458e-05,0.9999529,True,Low
pyautogui,0.9.54,0,0,4.694818e-05,0.99995303,True,Low
matplotlib-venn,0.11.9,0,0,4.6852292e-05,0.99995315,True,Low
whoisdomain,1.20231115.1,0,0,4.6796824e-05,0.99995315,True,Low
hitips,1.0.0,0,0,4.650375e-05,0.9999535,True,Low
celery-once,3.0.1,0,0,4.6417663e-05,0.9999536,True,Low
querystring-parser,1.2.4,0,0,4.6377176e-05,0.9999536,True,Low
composo,0.1.2,0,0,4.634556e-05,0.9999536,True,Low
pyflakes,3.1.0,0,0,4.634543e-05,0.9999536,True,Low
hydromt-sfincs,1.0.2,0,0,4.621933e-05,0.99995375,True,Low
strypy,1.0.2,0,0,4.6134035e-05,0.99995387,True,Low
pyhon,0.15.14,0,0,4.60543e-05,0.999954,True,Low
gatum-rest-py,1.0.0,0,0,4.5995355e-05,0.999954,True,Low
random-events,1.1.1,0,0,4.5738554e-05,0.9999542,True,Low
haslda-log,0.0.1,0,0,4.5666733e-05,0.99995434,True,Low
docker-remote-sync,0.2.3,0,0,4.564339e-05,0.99995434,True,Low
seline-test-dist,0.1,0,0,4.5556164e-05,0.99995446,True,Low
pyfunctional,1.4.3,0,0,4.539696e-05,0.9999546,True,Low
bugzilla2fedmsg-schema,1.0.0,0,0,4.5189507e-05,0.9999548,True,Low
canbro,0.0.2a0,0,0,4.5179335e-05,0.9999548,True,Low
aerialist,0.2.1,0,0,4.5084653e-05,0.99995494,True,Low
alibabacloud-agency20221216,1.0.0,0,0,4.5037163e-05,0.99995494,True,Low
zenpy,2.0.41,0,0,4.5004064e-05,0.99995494,True,Low
sgr-demo-v0.0.4,0.0.18,0,0,4.4530618e-05,0.9999554,True,Low
zyx-tools,0.0.16,0,0,4.442348e-05,0.99995553,True,Low
ogr2vrt-simple,0.1.11,0,0,4.4381137e-05,0.99995565,True,Low
sqlalchemy-json,0.7.0,0,0,4.4373097e-05,0.99995565,True,Low
gamspy,0.10.0,0,0,4.430654e-05,0.99995565,True,Low
matplotlib-inline,0.1.6,0,0,4.4209046e-05,0.9999558,True,Low
vobject,0.9.6.1,0,0,4.4098975e-05,0.9999559,True,Low
pyaml-env,1.2.1,0,0,4.4033426e-05,0.999956,True,Low
perfact-zodbsync,22.2.5,0,0,4.4015203e-05,0.999956,True,Low
pretrainedmodels,0.7.4,0,0,4.398281e-05,0.999956,True,Low
multiprocessing-logging,0.3.4,0,0,4.394185e-05,0.999956,True,Low
azure-identity-broker,1.0.0b1,0,0,4.3933345e-05,0.999956,True,Low
line-profiler,3.0.2,0,0,4.3723237e-05,0.99995625,True,Low
click-repl,0.3.0,0,0,4.36749e-05,0.99995637,True,Low
ecs-logging,2.1.0,0,0,4.356338e-05,0.9999565,True,Low
pywxdump,2.2.8,0,0,4.351248e-05,0.9999565,True,Low
usefuladb,0.22,0,0,4.3465236e-05,0.9999565,True,Low
pyrepl,0.9.0,0,0,4.3330157e-05,0.9999567,True,Low
diffsky,0.1.1,0,0,4.325736e-05,0.9999567,True,Low
click-man,0.4.1,0,0,4.317383e-05,0.99995685,True,Low
dbmsbenchmarker,0.13.5,0,0,4.3155513e-05,0.99995685,True,Low
bluetopo,0.6.0,0,0,4.30709e-05,0.99995697,True,Low
img2pdf,0.4.4,0,0,4.2970798e-05,0.9999571,True,Low
generalagent,0.0.2,0,0,4.2878608e-05,0.9999571,True,Low
pytweening,1.0.7,0,0,4.2872107e-05,0.9999571,True,Low
vector-forge,0.0.5,0,0,4.2798663e-05,0.9999572,True,Low
lollms,6.0.1,0,0,4.2520358e-05,0.99995744,True,Low
adala-pk-test,0.0.1.post0,0,0,4.237617e-05,0.9999577,True,Low
dig-ini-editor,1.0.1,0,0,4.2326374e-05,0.9999577,True,Low
azure-storage-logging,0.5.1,0,0,4.2282354e-05,0.9999577,True,Low
flatten-dict,0.4.2,0,0,4.205323e-05,0.9999579,True,Low
fiftyl-toolkit,0.1.1,0,0,4.17185e-05,0.9999583,True,Low
asmrmanager,1.2.0,0,0,4.1666095e-05,0.9999583,True,Low
zebra-day,0.0.32,0,0,4.165577e-05,0.9999584,True,Low
keras2onnx,1.7.0,0,0,4.140361e-05,0.99995863,True,Low
pyhamcrest,2.0.4,0,0,4.1380674e-05,0.99995863,True,Low
krkn-lib,1.4.2,0,0,4.13434e-05,0.99995863,True,Low
pyhanko-certvalidator,0.25.0,0,0,4.1310173e-05,0.99995863,True,Low
automix-llm,1.0.2,0,0,4.113458e-05,0.9999589,True,Low
google-oauth,1.0.1,0,0,4.108416e-05,0.9999589,True,Low
sphinx-inlinecode,1.1.0,0,0,4.103502e-05,0.999959,True,Low
pygsheets,2.0.6,0,0,4.099348e-05,0.999959,True,Low
langtorch,0.1.1,0,0,4.0916308e-05,0.9999591,True,Low
click-completion,0.5.2,0,0,4.084839e-05,0.9999591,True,Low
bigquery-schema-generator,1.5.1,0,0,4.0775532e-05,0.99995923,True,Low
tableauconman,0.1.8,0,0,4.0753996e-05,0.99995923,True,Low
ministryofjustice-data-platform-catalogue,0.1.1,0,0,4.0669598e-05,0.99995935,True,Low
dig-ini-editor,1.0.1,0,0,4.06017e-05,0.99995935,True,Low
algo-trading-utils,0.0.11,0,0,4.0575807e-05,0.99995947,True,Low
pymsofa,1.1.1,0,0,4.0468418e-05,0.9999596,True,Low
crcmod,1.7,0,0,4.0431423e-05,0.9999596,True,Low
hf-hydrodata,0.9.35,0,0,4.0317802e-05,0.9999597,True,Low
hf-hydrodata,0.9.39,0,0,4.0308038e-05,0.9999597,True,Low
click-log,0.4.0,0,0,4.0132672e-05,0.9999598,True,Low
click-man,0.4.1,0,0,3.96895e-05,0.9999603,True,Low
pybit,5.6.1,0,0,3.9591592e-05,0.9999604,True,Low
whale-python-color,0.0.2,0,0,3.9586495e-05,0.9999604,True,Low
vtarget,0.3.2,0,0,3.933332e-05,0.99996066,True,Low
pulumi-bitbucket,0.0.7,0,0,3.9180013e-05,0.9999608,True,Low
graphene-file-upload,1.3.0,0,0,3.9175346e-05,0.9999608,True,Low
mermaid-py,0.1.4,0,0,3.9150513e-05,0.9999609,True,Low
redshift-connector,2.0.915,0,0,3.912894e-05,0.9999609,True,Low
python-slugify,8.0.1,0,0,3.8998554e-05,0.999961,True,Low
lib-not-dr,0.2.1,0,0,3.8962942e-05,0.999961,True,Low
ionic-api-sdk,0.4.2,0,0,3.8884475e-05,0.99996114,True,Low
opentelemetry-util-http,0.41b0,0,0,3.8860748e-05,0.99996114,True,Low
hwcramerchecker-py,1.0.7,0,0,3.8822775e-05,0.99996114,True,Low
corlace-py,0.0.1,0,0,3.881874e-05,0.99996114,True,Low
purgpt.py,0.0.1,0,0,3.8607424e-05,0.9999614,True,Low
python-monkey-business,1.0.0,0,0,3.8549006e-05,0.9999615,True,Low
dlopes7-avro,1.12.0,0,0,3.8526145e-05,0.9999615,True,Low
whale-python-color,0.0.2,0,0,3.839993e-05,0.9999616,True,Low
encoder,1.1,0,0,3.83649e-05,0.9999616,True,Low
sparkdl,0.2.2,0,0,3.8318027e-05,0.99996173,True,Low
stpreview,0.3.0,0,0,3.826256e-05,0.99996173,True,Low
tensorflow-ranking,0.5.3,0,0,3.8200356e-05,0.99996185,True,Low
fortnitepy,3.6.9,0,0,3.815627e-05,0.99996185,True,Low
kit-big-data-to-do-list,0.2,0,0,3.7710965e-05,0.99996233,True,Low
relax-py,0.1.2,0,0,3.7689497e-05,0.99996233,True,Low
dualsense-controller,0.1.0,0,0,3.760115e-05,0.99996245,True,Low
riguima-calculator-cli,0.1.1,0,0,3.7534544e-05,0.99996245,True,Low
flask-includes-captcha,0.1.0,0,0,3.7348913e-05,0.9999627,True,Low
riguima-calculator-cli,0.1.1,0,0,3.7260295e-05,0.9999627,True,Low
ionic-api-sdk,0.4.2,0,0,3.7231133e-05,0.9999628,True,Low
muondatalib,0.1.0b3,0,0,3.7189333e-05,0.9999628,True,Low
muondatalib,0.1.0b3,0,0,3.718926e-05,0.9999628,True,Low
muondatalib,0.1.0b3,0,0,3.718302e-05,0.9999628,True,Low
django-print-models,0.4,0,0,3.710304e-05,0.9999629,True,Low
zcmds,1.4.30,0,0,3.70399e-05,0.9999629,True,Low
zcmds,1.4.27,0,0,3.703248e-05,0.9999629,True,Low
opentelemetry-util-http,0.41b0,0,0,3.6978345e-05,0.99996305,True,Low
odoo-addon-product-brand-tag,16.0.1.0.0.2,0,0,3.695332e-05,0.99996305,True,Low
sphinx-syft-theme,0.1.6,0,0,3.694359e-05,0.99996305,True,Low
jaraco-context,4.3.0,0,0,3.675145e-05,0.9999633,True,Low
rmats2sashimiplot,3.0.0,0,0,3.6541936e-05,0.9999634,True,Low
ai-workshop,0.1.0,0,0,3.637363e-05,0.99996364,True,Low
ai-workshop,0.1.0,0,0,3.6372658e-05,0.99996364,True,Low
wayback-google-analytics,0.1.6,0,0,3.6197842e-05,0.99996376,True,Low
odoo-addon-shopinvader-search-engine-product-brand-image,16.0.1.0.0.2,0,0,3.6138794e-05,0.9999639,True,Low
mkdocs-section-index,0.3.8,0,0,3.593604e-05,0.9999641,True,Low
xiezhi-ai,0.0.0,0,0,3.5797373e-05,0.99996424,True,Low
mysql,0.0.3,0,0,3.57173e-05,0.99996424,True,Low
cli-tls,1.0.2,0,0,3.56553e-05,0.99996436,True,Low
issue-manager,2023.2,0,0,3.5498346e-05,0.9999645,True,Low
memoria-pytorch,1.0.0,0,0,3.5410543e-05,0.9999646,True,Low
lion-pytorch,0.1.2,0,0,3.538533e-05,0.9999646,True,Low
hikvision-isapi-py,1.0.0,0,0,3.5319787e-05,0.9999647,True,Low
cd-directory-manager,0.3.4,0,0,3.5246907e-05,0.9999647,True,Low
eeg-ride,0.1.0,0,0,3.5184614e-05,0.99996483,True,Low
comp-reporting-app,0.1.1,0,0,3.5170586e-05,0.99996483,True,Low
dbgym,0.1.2,0,0,3.5053963e-05,0.99996495,True,Low
python-logstash,0.4.8,0,0,3.499461e-05,0.99996495,True,Low
google-auth-httplib2,0.1.1,0,0,3.481008e-05,0.9999652,True,Low
json-encoder,0.4.4,0,0,3.4449786e-05,0.99996555,True,Low
mahdix,0.1.6.2,0,0,3.441055e-05,0.99996555,True,Low
seldom,3.4.1,0,0,3.4304816e-05,0.99996567,True,Low
python-roborock,0.36.2,0,0,3.4160163e-05,0.9999658,True,Low
python-roborock,0.36.2,0,0,3.3931494e-05,0.999966,True,Low
airflow-exporter,1.5.3,0,0,3.3870947e-05,0.99996614,True,Low
odoo-addon-shopinvader-product-seo,16.0.1.0.0.2,0,0,3.3669796e-05,0.9999664,True,Low
data-structures-margo,0.1.1,0,0,3.3595865e-05,0.9999664,True,Low
invisible-watermark,0.2.0,0,0,3.358776e-05,0.9999664,True,Low
certbot-dns-google-domains,0.1.11,0,0,3.3521264e-05,0.9999665,True,Low
certbot-dns-google-domains,0.1.11,0,0,3.3302626e-05,0.99996674,True,Low
speechless,0.6.0,0,0,3.329742e-05,0.99996674,True,Low
json-logging-py,0.2,0,0,3.296384e-05,0.999967,True,Low
sqlalchemy-databricks,0.2.0,0,0,3.2944576e-05,0.9999671,True,Low
http3-client,1.0.0.1,0,0,3.2840027e-05,0.9999672,True,Low
proxy-crm,0.2.0,0,0,3.2670225e-05,0.99996734,True,Low
sqlalchemy-databricks,0.2.0,0,0,3.265848e-05,0.99996734,True,Low
pharaoh-report,0.2.0,0,0,3.2571766e-05,0.99996746,True,Low
camel-converter,3.0.3,0,0,3.2442153e-05,0.9999676,True,Low
odoo-addon-shopinvader-search-engine,16.0.1.0.1,0,0,3.2240878e-05,0.9999678,True,Low
chargebee,2.31.0,0,0,3.2239957e-05,0.9999678,True,Low
coq-tools,0.0.2,0,0,3.2064047e-05,0.99996793,True,Low
odoo-addon-mail-activity-reminder,16.0.1.0.0.3,0,0,3.204626e-05,0.99996793,True,Low
myanmar-words,1.0.2,0,0,3.19062e-05,0.99996805,True,Low
oauth2-client,1.4.2,0,0,3.175994e-05,0.9999683,True,Low
pankmer,0.18.0,0,0,3.17169e-05,0.9999683,True,Low
getmodelspec,1.35,0,0,3.1674095e-05,0.9999683,True,Low
databricks-pypi2,0.2,0,0,3.1231266e-05,0.99996877,True,Low
gcloud-network-authorizer,0.0.6,0,0,3.122096e-05,0.99996877,True,Low
types-freezegun,1.1.10,0,0,3.1212952e-05,0.99996877,True,Low
flask-blueprints-loader,0.1.0,0,0,3.1091357e-05,0.9999689,True,Low
dztimer,1.0.0,0,0,3.098852e-05,0.999969,True,Low
pygame-simple-core,0.0.18,0,0,3.0882613e-05,0.9999691,True,Low
anycast-healthchecker,0.9.4,0,0,3.085694e-05,0.9999691,True,Low
types-filelock,3.2.7,0,0,3.0764273e-05,0.99996924,True,Low
flet-runtime,0.13.0.dev1815,0,0,3.0693944e-05,0.99996936,True,Low
flet-runtime,0.12.2,0,0,3.068323e-05,0.99996936,True,Low
flet-runtime,0.14.0.dev1862,0,0,3.0682822e-05,0.99996936,True,Low
getmodelspec,1.361,0,0,3.059983e-05,0.99996936,True,Low
zcmds,1.4.27,0,0,3.058116e-05,0.99996936,True,Low
osism,0.20231126.0,0,0,3.0443762e-05,0.9999696,True,Low
getmodelspec,1.354,0,0,3.0438594e-05,0.9999696,True,Low
osism,0.20231129.0,0,0,3.0429364e-05,0.9999696,True,Low
netunicorn-library,0.3.8,0,0,3.0411784e-05,0.9999696,True,Low
django-templated-mail,1.1.1,0,0,3.0350822e-05,0.9999696,True,Low
mad-whisper-progress,20230918,0,0,3.0209792e-05,0.99996984,True,Low
dendro,0.1.14,0,0,3.0209245e-05,0.99996984,True,Low
evalplus,0.2.0,0,0,3.0089494e-05,0.99996996,True,Low
types-dataclasses,0.6.6,0,0,3.005399e-05,0.99996996,True,Low
pygrb-lc,0.3.2,0,0,2.9873567e-05,0.9999701,True,Low
pyproject-flake8,6.1.0,0,0,2.9873425e-05,0.9999701,True,Low
getmodelspec,1.361,0,0,2.9586534e-05,0.99997044,True,Low
pyside6,6.6.0,0,0,2.9534945e-05,0.99997044,True,Low
applicationinsights,0.11.10,0,0,2.9398712e-05,0.99997056,True,Low
pulumi,3.89.0,0,0,2.9372035e-05,0.9999707,True,Low
iman,1.0.7,0,0,2.9221084e-05,0.9999708,True,Low
synthetix,1.0.3,0,0,2.9166406e-05,0.9999708,True,Low
baby-seg,0.30.1,0,0,2.9162898e-05,0.9999708,True,Low
python-simple-log,1.0.0,0,0,2.9112634e-05,0.9999709,True,Low
flask-testing,0.8.1,0,0,2.9017008e-05,0.99997103,True,Low
pytest-forked,1.6.0,0,0,2.895995e-05,0.99997103,True,Low
pytest-parallel,0.1.1,0,0,2.8878758e-05,0.99997115,True,Low
python-logging-loki,0.3.1,0,0,2.8668843e-05,0.9999714,True,Low
pytest-ordering,0.6,0,0,2.8572684e-05,0.9999714,True,Low
st-microservice,1.2.2,0,0,2.8510054e-05,0.9999715,True,Low
linktools,0.7.27,0,0,2.8373732e-05,0.9999716,True,Low
linktools,0.7.29,0,0,2.8369728e-05,0.9999716,True,Low
langchain-cli,0.0.4,0,0,2.8347606e-05,0.9999716,True,Low
jinja2-cli,0.8.2,0,0,2.8256056e-05,0.99997175,True,Low
types-mock,5.1.0.2,0,0,2.824043e-05,0.99997175,True,Low
dendro,0.1.14,0,0,2.8226646e-05,0.99997175,True,Low
python-simple-log,1.0.0,0,0,2.801976e-05,0.999972,True,Low
pytest-repeat,0.9.3,0,0,2.7723294e-05,0.9999722,True,Low
pytest-dotenv,0.5.2,0,0,2.7474342e-05,0.9999726,True,Low
deciphon-core,0.18.12,0,0,2.7336062e-05,0.9999727,True,Low
python-composition,0.1.0,0,0,2.7196793e-05,0.9999728,True,Low
sudachidict-core,20230927,0,0,2.7048787e-05,0.99997294,True,Low
django-dotenv,1.4.2,0,0,2.7008267e-05,0.99997294,True,Low
pytest-socket,0.6.0,0,0,2.691306e-05,0.99997306,True,Low
flask-babel,4.0.0,0,0,2.683067e-05,0.9999732,True,Low
handoff,0.4.1,0,0,2.6811183e-05,0.9999732,True,Low
django-allow-cidr,0.7.1,0,0,2.6788435e-05,0.9999732,True,Low
