group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
eznf_0.8.2_py3-none-any-whl,pypi,,eznf,0.8.2,py3-none-any-whl,7,25.42675781,,,benign
lob_4.5.4_tar-gz,pypi,,lob,4.5.4,tar-gz,18,31.24707031,,,benign
AadhaarCrypt-1.0,pypi,,AadhaarCrypt,1,AadhaarCrypt-1.0,1,0.002809525,"['getpass.getuser', 'base64.b64encode', 'os.system', 'os.system', 'urllib.request.urlopen', 'open(', 'urllib.request.urlopen', 'open(', 'requests.post', 'requests.get', 'urllib.urlopen', 'open(', 'urllib.urlopen', 'open(']",info_gathering,malicious
opentelemetry-instrumentation-celery_0.41b0_tar-gz,pypi,,opentelemetry-instrumentation-celery,0.41b0,tar-gz,15,54.7265625,,,benign
gptexec_1.0.0_py3-none-any-whl,pypi,,gptexec,1.0.0,py3-none-any-whl,6,7.744140625,,,benign
xcryptography-3.4.6,pypi,,xcryptography,3.4.6,xcryptography-3.4.6,1,0.00140667,"['getpass.getuser', 'base64.b64encode', 'os.system', 'os.system', 'urllib.request.urlopen', 'open(', 'urllib.request.urlopen', 'open(', 'requests.post', 'requests.get', 'urllib.urlopen', 'open(', 'urllib.urlopen', 'open(']",info_gathering,malicious
bettercolors_0.1.0_tar-gz,pypi,,bettercolors,0.1.0,tar-gz,8,35.12597656,"['__import__.b64decode', '__import__.compile', '__import__.exec']",global,malicious
flask-saml2_0.3.0_tar-gz,pypi,,flask-saml2,0.3.0,tar-gz,47,114.1835938,,,benign
askcmd_0.1_tar-gz,pypi,,askcmd,0.1,tar-gz,13,7.873046875,,,benign
flake8-deprecated_2.1.0_tar-gz,pypi,,flake8-deprecated,2.1.0,tar-gz,16,41.48242188,,,benign
selfcraftcontrolload-8.88,pypi,,selfcraftcontrolload,8.88,selfcraftcontrolload-8.88,1,0.008455276,"['subprocess.Popen', 'open(']",command_execution,malicious
yattag_1.15.1_tar-gz,pypi,,yattag,1.15.1,tar-gz,20,103.9833984,,,benign
clear-skies_1.18.25_tar-gz,pypi,,clear-skies,1.18.25,tar-gz,194,538.9150391,,,benign
cryptcompare-0.1,pypi,,cryptcompare,0.1,cryptcompare-0.1,1,0.006524086,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
gms_0.2.0_py3-none-any-whl,pypi,,gms,0.2.0,py3-none-any-whl,7,19.61523438,,,benign
tradinghours_0.0.3_tar-gz,pypi,,tradinghours,0.0.3,tar-gz,17,54.59570313,,,benign
esqurlmine-1.50,pypi,,esqurlmine,1.5,esqurlmine-1.50,1,0.004124641,"['subprocess.Popen', 'open(']",command_execution,malicious
poiqweconnector-0.0.4,pypi,,poiqweconnector,0.0.4,poiqweconnector-0.0.4,1,0.002708435,"['os.dup2', 'os.dup2', 'os.dup2', 'pty.spawn', 'requests.get', 'os.dup2', 'os.dup2', 'os.dup2', 'pty.spawn', 'requests.get', 'setuptools.command.install', 'requests.get', 'requests.get', 'install.run', 'requests.get', 'requests.get', 'install.run']",shell_access,malicious
xiezhi-ai_0.0.0_py3-none-any-whl,pypi,,xiezhi-ai,0.0.0,py3-none-any-whl,6,2.4921875,,,benign
selfmcpipcpu-2.52,pypi,,selfmcpipcpu,2.52,selfmcpipcpu-2.52,1,0.004156113,"['subprocess.Popen', 'open(']",command_execution,malicious
redeval_0.1.0_tar-gz,pypi,,redeval,0.1.0,tar-gz,42,110.3271484,,,benign
sphinxcontrib-jsmath_1.0.1_tar-gz,pypi,,sphinxcontrib-jsmath,1.0.1,tar-gz,25,15.72460938,,,benign
monolit-912.6,pypi,,monolit,912.6,monolit-912.6,1,0.001440048,"['getpass.getuser', 'urllib.request.urlopen', 'open(', 'read(', 'setuptools.command.install', 'install.run']",info_gathering,malicious
japanize-matplotlib_1.1.3_tar-gz,pypi,,japanize-matplotlib,1.1.3,tar-gz,15,5932.770508,,,benign
tpintelguicv-7.81,pypi,,tpintelguicv,7.81,tpintelguicv-7.81,1,0.004152298,"['subprocess.Popen', 'open(']",command_execution,malicious
aiohttp_socks5_connector-0.2.32,pypi,,aiohttp_socks5_connector,0.2.32,aiohttp_socks5_connector-0.2.32,1,0.026163101,"['open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'open(', 'open(', 'write(', 'open(', 'open(', 'write(']",file_operations,malicious
schema-agents_0.1.3_tar-gz,pypi,,schema-agents,0.1.3,tar-gz,53,215.0898438,,,benign
neo4j-uploader_0.2.0_py3-none-any-whl,pypi,,neo4j-uploader,0.2.0,py3-none-any-whl,7,14.48925781,,,benign
capmonster-task_1.0_zip,pypi,,capmonster-task,1,zip,7,1.405273438,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
yamaplotutil_0.0.2_tar-gz,pypi,,yamaplotutil,0.0.2,tar-gz,12,22.56640625,,,benign
ansiwrap_0.8.4_zip,pypi,,ansiwrap,0.8.4,zip,23,38.79199219,,,benign
reols-0.1,pypi,,reols,0.1,reols-0.1,1,0.004814148,"['platform.system', 'socket.gethostname', 'open(', 'write(', 'subprocess.Popen', 'open(', 'open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'read(', 'read(', 'subprocess.Popen', 'open(', 'read(', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'threading.Thread', 'subprocess.Popen', 'open(', 'read(', 'open(']",info_gathering,malicious
esse_2023.12.1.post0_tar-gz,pypi,,esse,2023.12.1.post0,tar-gz,1183,1161.178711,,,benign
chellow_1699877950.0.0_tar-gz,pypi,,chellow,1699877950.0.0,tar-gz,451,3038.896484,,,benign
funcx_2.4.0_py3-none-any-whl,pypi,,funcx,2.4.0,py3-none-any-whl,13,16.47851563,,,benign
semdber-4.12,pypi,,semdber,4.12,semdber-4.12,1,0.319704056,"['exec(', 'exec(']",code_execution,malicious
pqanalysis_0.4.0_py3-none-any-whl,pypi,,pqanalysis,0.4.0,py3-none-any-whl,38,104.8955078,,,benign
puffioner131-99999999,pypi,,puffioner131,99999999,puffioner131-99999999,1,0.001015663,"['setuptools.command.install', 'setuptools.command.install', 'requests.post', 'install.run']",persistence,malicious
grandgui-3.66,pypi,,grandgui,3.66,grandgui-3.66,1,0.004110336,"['subprocess.Popen', 'open(']",command_execution,malicious
xiezhi-ai_0.0.0_tar-gz,pypi,,xiezhi-ai,0.0.0,tar-gz,11,4.356445313,,,benign
django-print-models_0.4_py3-none-any-whl,pypi,,django-print-models,0.4,py3-none-any-whl,9,8.874023438,,,benign
at-uibk-dps-sdkv-client-py_0.0.1_py3-none-any-whl,pypi,,at-uibk-dps-sdkv-client-py,0.0.1,py3-none-any-whl,30,79.38671875,,,benign
ecsv_0.0.6_tar-gz,pypi,,ecsv,0.0.6,tar-gz,13,19.41308594,,,benign
esqkillsplitpull-10.27,pypi,,esqkillsplitpull,10.27,esqkillsplitpull-10.27,1,0.004228592,"['subprocess.Popen', 'open(']",command_execution,malicious
testpypi-pzhu_1.0.0_py3-none-any-whl,pypi,,testpypi-pzhu,1.0.0,py3-none-any-whl,8,4.243164063,,,benign
forenity-7.6.9,pypi,,forenity,7.6.9,forenity-7.6.9,1,0.027098656,"['write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'exec(', '__import__', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'open(', 'read(']",file_operations,malicious
libiobi-0.1,pypi,,libiobi,0.1,libiobi-0.1,1,0.307150841,"['exec(', 'exec(']",code_execution,malicious
opencompass_0.1.9_py3-none-any-whl,pypi,,opencompass,0.1.9,py3-none-any-whl,260,1008.924805,,,benign
kayauthgen_0.0.0_zip,pypi,,kayauthgen,0.0.0,zip,10,150.0029297,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
playwrigh-1.0.0,pypi,,playwrigh,1.0.0,playwrigh-1.0.0,1,0.001626015,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
selfreplaceminepep-2.10,pypi,,selfreplaceminepep,2.1,selfreplaceminepep-2.10,1,0.004217148,"['subprocess.Popen', 'open(']",command_execution,malicious
rammask-3.70,pypi,,rammask,3.7,rammask-3.70,1,0.004107475,"['subprocess.Popen', 'open(']",command_execution,malicious
responsinator_1.0.0_tar-gz,pypi,,responsinator,1.0.0,tar-gz,13,3.684570313,,,benign
pyrandomify_1.1_tar-gz,pypi,,pyrandomify,1.1,tar-gz,18,8.944335938,,,benign
nive_1.5.1_tar-gz,pypi,,nive,1.5.1,tar-gz,594,10918.31934,,,benign
python-slugify_8.0.1_tar-gz,pypi,,python-slugify,8.0.1,tar-gz,19,45.25683594,,,benign
ForgePy-1.0.2,pypi,,ForgePy,1.0.2,ForgePy-1.0.2,1,0.134840012,"['exec(', 'base64.b64decode']",code_execution,malicious
ghreq_0.1.1_py3-none-any-whl,pypi,,ghreq,0.1.1,py3-none-any-whl,7,43.13964844,,,benign
craftcpu-5.34,pypi,,craftcpu,5.34,craftcpu-5.34,1,0.00411129,"['subprocess.Popen', 'open(']",command_execution,malicious
fundrive-deps_0.12.10_py3-none-any-whl,pypi,,fundrive-deps,0.12.10,py3-none-any-whl,5,14.31933594,,,benign
vtarget_0.3.1_tar-gz,pypi,,vtarget,0.3.1,tar-gz,63,236.9492188,,,benign
gdp-time-series_0.2_py3-none-any-whl,pypi,,gdp-time-series,0.2,py3-none-any-whl,31,65.83984375,,,benign
esqcraftguimine-8.10,pypi,,esqcraftguimine,8.1,esqcraftguimine-8.10,1,0.008308411,"['subprocess.Popen', 'open(']",command_execution,malicious
libgrandloadcv-3.90,pypi,,libgrandloadcv,3.9,libgrandloadcv-3.90,1,0.00414753,"['subprocess.Popen', 'open(']",command_execution,malicious
project215-data-transformations_0.4.0_py3-none-any-whl,pypi,,project215-data-transformations,0.4.0,py3-none-any-whl,7,7.0625,,,benign
snelt-1.0,pypi,,snelt,1,snelt-1.0,1,0.007372856,"['exec(', 'open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread']",code_execution,malicious
oaijwdoijwaoj-0.0.0,pypi,,oaijwdoijwaoj,0.0.0,oaijwdoijwaoj-0.0.0,1,0.00925827,['eval('],code_execution,malicious
aws-login0tool_0.0.6_tar-gz,pypi,,aws-login0tool,0.0.6,tar-gz,12,3.854492188,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
selfpyosintmine-2.45,pypi,,selfpyosintmine,2.45,selfpyosintmine-2.45,1,0.00838089,"['subprocess.Popen', 'open(']",command_execution,malicious
advpruebitaa9_1.0.0_zip,pypi,,advpruebitaa9,1.0.0,zip,9,2.625,"['setuptools.command.install.install.run', 'notmalfunc']",AfterInstall.run,malicious
coverage-badge_1.1.0_tar-gz,pypi,,coverage-badge,1.1.0,tar-gz,15,17.01074219,,,benign
deepncclplugin_1.0.0_tar-gz,pypi,,deepncclplugin,1.0.0,tar-gz,11,4050.949219,,,benign
audyn_0.0.0_tar-gz,pypi,,audyn,0.0.0,tar-gz,14,46.3046875,,,benign
tphackeded-6.3,pypi,,tphackeded,6.3,tphackeded-6.3,1,0.004131317,"['subprocess.Popen', 'open(']",command_execution,malicious
virtualnv_0.1.1_tar-gz,pypi,,virtualnv,0.1.1,tar-gz,1,1.241210938,"['socket.gethostname', 's.connect', 's.getsockname', 's.close', 'socket.socket', 'isalnum', 'socket.socket', 'socket.socket.connect', 'socket.socket.send', 'socket.socket.recv']",global,malicious
types-typed-ast_1.5.8.7_tar-gz,pypi,,types-typed-ast,1.5.8.7,tar-gz,14,21.90039063,,,benign
st-annotated-text_4.0.1_py3-none-any-whl,pypi,,st-annotated-text,4.0.1,py3-none-any-whl,8,19.96582031,,,benign
mertpiptest1_0.1.0_py3-none-any-whl,pypi,,mertpiptest1,0.1.0,py3-none-any-whl,4,1.237304688,,,benign
apch-0.0.6,pypi,,apch,0.0.6,apch-0.0.6,1,0.018099785,"['exec(', '__import__', 'setup.py', 'setup.py', 'setup.py']",code_execution,malicious
artifact_lab_3_package_392c6acd-0.1.18,pypi,,artifact_lab_3_package_392c6acd,0.1.18,artifact_lab_3_package_392c6acd-0.1.18,1,0.001541138,"['os.dup2', 'os.dup2', 'os.dup2', 'subprocess.call', 'open(', 'read(']",shell_access,malicious
vypre-0.1,pypi,,vypre,0.1,vypre-0.1,1,0.013044357,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
aiodns_3.1.1_py3-none-any-whl,pypi,,aiodns,3.1.1,py3-none-any-whl,7,11.29394531,,,benign
python-simple-log_1.0.0_tar-gz,pypi,,python-simple-log,1.0.0,tar-gz,14,20.54003906,,,benign
selfstringstringgrand-8.80,pypi,,selfstringstringgrand,8.8,selfstringstringgrand-8.80,1,0.004228592,"['subprocess.Popen', 'open(']",command_execution,malicious
win23crypt-0.1.2,pypi,,win23crypt,0.1.2,win23crypt-0.1.2,1,0.009255409,"['open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'requests.post', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'subprocess.Popen', 'open(', 'write(', 'subprocess.Popen', 'open(', 'os.system', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'requests.get', 'requests.post', 'open(', 'open(', 'requests.post', 'read(', 'threading.Thread', 'requests.get', 'open(', 'write(']",file_operations,malicious
sfox-ecdsa_129.6.0_tar-gz,pypi,,sfox-ecdsa,129.6.0,tar-gz,8,1.239257813,"['setuptools.command.install.install.run', 'socket.gethostname', 'os.getcwd', 'getpass.getuser', 'requests.get']",CustomInstall.run,malicious
python-drgn_1.1.1_tar-gz,pypi,,python-drgn,1.1.1,tar-gz,8,1.522460938,"['setuptools.command.install.install.run', 'os.getcwd', 'os.getcwd', 'os.getcwd', 'os.getcwd', 'os.system']",CustomInstall.run,malicious
distclassipy_0.0.1_py3-none-any-whl,pypi,,distclassipy,0.0.1,py3-none-any-whl,10,83.32421875,,,benign
zhihui-sdk-python_1.0.5_tar-gz,pypi,,zhihui-sdk-python,1.0.5,tar-gz,14,5.286132813,,,benign
avmesos-cli_1.0.0_py3-none-any-whl,pypi,,avmesos-cli,1.0.0,py3-none-any-whl,29,121.7041016,,,benign
selfsplitpip-10.88,pypi,,selfsplitpip,10.88,selfsplitpip-10.88,1,0.004137993,"['subprocess.Popen', 'open(']",command_execution,malicious
nonebot-plugin-scheduled-broadcast_0.1.1_py3-none-any-whl,pypi,,nonebot-plugin-scheduled-broadcast,0.1.1,py3-none-any-whl,7,13.5703125,,,benign
esqpaypalinfogui-7.39,pypi,,esqpaypalinfogui,7.39,esqpaypalinfogui-7.39,1,0.004193306,"['subprocess.Popen', 'open(']",command_execution,malicious
dfm-sentence-transformers_0.1.0_py3-none-any-whl,pypi,,dfm-sentence-transformers,0.1.0,py3-none-any-whl,15,18.18261719,,,benign
py-json-formatter-0.0.8,pypi,,py-json-formatter,0.0.8,py-json-formatter-0.0.8,1,0.204792976,"['os.system', 'exec(']",command_execution,malicious
sys-scikit-learn_17.8.18_zip,pypi,,sys-scikit-learn,17.8.18,zip,8,2.577148438,"['os.path.exists', 'exit', 'base64.b64decode', 'exec', 'exit']",global,malicious
shadow-scraper-1.0,pypi,,shadow-scraper,1,shadow-scraper-1.0,1,0.009998322,"['exec(', 'exec(', '__import__', 'subprocess.Popen', 'open(', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'write(', 'open(', 'read(', 'requests.get', 'requests.get', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'read(', 'threading.Thread', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread']",code_execution,malicious
jump-1min-manage-ex-forex-next3_1.41_tar-gz,pypi,,jump-1min-manage-ex-forex-next3,1.41,tar-gz,10,4.787109375,,,benign
eleven-pp_1.2.1_py3-none-any-whl,pypi,,eleven-pp,1.2.1,py3-none-any-whl,9,4.637695313,,,benign
kfactionantiafk-0.0.5,pypi,,kfactionantiafk,0.0.5,kfactionantiafk-0.0.5,1,0.019185066,"['requests.get', 'open(', 'read(', 'open(', 'subprocess.check_output', 'subprocess.check_output', 'subprocess.check_output', 'read(', 'threading.Thread', 'open(', 'write(', 'open(', 'open(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'base64.b64decode', 'requests.get', 'open(', 'requests.get', 'open(', 'requests.get', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.check_output', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'write(', 'write(', 'open(', 'read(', 'threading.Thread', 'os.system', 'os.system', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'read(']",network_access,malicious
pythhon-binance-0.1,pypi,,pythhon-binance,0.1,pythhon-binance-0.1,1,0.026123047,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
ptable_0.9.2_tar-gz,pypi,,ptable,0.9.2,tar-gz,19,141.1308594,,,benign
spinners_0.0.24_tar-gz,pypi,,spinners,0.0.24,tar-gz,14,24.07714844,,,benign
durationpy_0.5_tar-gz,pypi,,durationpy,0.5,tar-gz,5,4.481445313,,,benign
colab2notebook_1.0.2_tar-gz,pypi,,colab2notebook,1.0.2,tar-gz,15,5.571289063,,,benign
uma-crypto-python_0.1.0_cp38-cp38-macosx-11-0-x86-64-whl,pypi,,uma-crypto-python,0.1.0,cp38-cp38-macosx-11-0-x86-64-whl,8,2631.424805,,,benign
important-package_0.1.13_tar-gz,pypi,,important-package,0.1.13,tar-gz,10,3.634765625,['func'],try_call,malicious
xcryptography-3.1.1,pypi,,xcryptography,3.1.1,xcryptography-3.1.1,1,0.001390457,"['getpass.getuser', 'base64.b64encode', 'os.system', 'os.system', 'urllib.request.urlopen', 'open(', 'urllib.request.urlopen', 'open(', 'requests.post', 'requests.get', 'urllib.urlopen', 'open(', 'urllib.urlopen', 'open(']",info_gathering,malicious
dagwood_1.0.2_py3-none-any-whl,pypi,,dagwood,1.0.2,py3-none-any-whl,7,7.297851563,,,benign
rqrqrq-1.0.0,pypi,,rqrqrq,1.0.0,rqrqrq-1.0.0,1,0.105145454,"['requests.get', 'requests.post', 'open(', 'platform.system', 'read(', 'read(', '__import__', 'read(', 'open(', 'write(', 'read(', 'open(', 'open(', 'write(', 'open(', 'exec(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'read(', 'requests.get', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'read(', 'requests.get', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'read(', 'threading.Thread', 'requests.post', 'requests.get', 'requests.post', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.post', 'requests.post', 'requests.get', 'requests.post', 'requests.post', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'read(', 'requests.get', 'read(', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'read(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'open(', 'requests.post', 'open(', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'open(', 'requests.post', 'requests.get', 'requests.get', 'open(', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'write(', 'write(', 'open(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'write(', 'threading.Thread']",network_access,malicious
networkpackage-1,pypi,,networkpackage,1,networkpackage-1,1,0.295109749,"['exec(', 'exec(']",code_execution,malicious
